,id,text
6259,523496933516537857,@khaijinnn 뽀뽀 하지마 ㅋㅋㅋ 
6260,523496848732848128,@0313_0512 헿ㅎ승수니는그저웃지요
6261,523496836682641409,“@canusmile_mh: 141018 SMTOWN in SHANGHAI 내새끼 이렇게 이뻐서 오또케ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 미모를 널리널리 퍼트리구 오셔따아아아 https://twitter.com/canusmile_mh/status/523483728232734720/photo/1pic.twitter.com/WBFT1hya5F ”
6262,523496796576686080,"격하게 아!껴 ! BAAAABBBYYY 
@Realtaeyang @ForvictoRi @IBGDRGN"
6263,523496746442170368,끝까지 함까 하자~  #ThankYouTeenTop
6264,523496713336520705,"내싸랑 눈 초롱초롱 배우- 범파파, 철쑤배우, 영민 오라버니, 요정님, 지현배우, 주혜배우-영혼까지 맑아 보이는 영롱한 눈빛"
6265,523496687592304640,“@canusmile_mh: 141018 SMTOWN in SHANGHAI 포즈는 짱짱 멋있는데 왜이렇게 귀욥지ㅠㅠ  https://twitter.com/canusmile_mh/status/523492629942517764/photo/1pic.twitter.com/5BZ5yyMGLQ ”
6266,523496665315934208,@sexychicken93 @taeseok91 오늘 기다리고기다리던 버스킹 보는날메마른 고삼환희의 한줄기 빛이 되주시는 우리 오라버니들 오늘 버스킹보고 면접 잘볼거에요 헷!!!!!옷따숩게 입으시구 이따뵈용 두근세근네근
6267,523496577164259328,AAAAA PRETTY WENDY AAAA“@bluebloom0221: 141018 슴콘 상하이(SMT Shanghai) #웬디 이뻐/귀여워/청순해/고급미까지…(재차눈물딲) #레드벨벳 #Wendy https://twitter.com/bluebloom0221/status/523496401624264705/photo/1pic.twitter.com/YS9rvGR2fE ”
6268,523496543400124417,@IBGDRGN @Realtaeyang 멋지다 이쁘다 귀엽다 잘생겼다  무슨말이 필요해! 모두 널 작품이라고 불러 ~~~ pic.twitter.com/ZFQywK2bOn
6269,523496515860303872,"항상 고맙고 사랑해요
#ThankYouTeenTop"
6270,523496396175843329,"생각보다 호텔에 빨리 도착해서 열두시 되기 전에 도쿄타워 한 번 더 보러 다녀옴~* 눈으로 보는 것만큼 예쁘게 안 찍혀서 속상하긴 하지만, 역시 도쿄타워는 밤에 더 예쁜 듯 pic.twitter.com/H55ZMp1lSt"
6271,523496364336902144,"Duh matanya   ""@/kimkaierro: 141018 상해에셈콘. 종인아 수고했어~ 아래 오타는 자체 필터링 해주세여 ㅎ pic.twitter.com/z8QpxNmUuG"""
6272,523496331113811968,흐어어ㅠㅠㅠ이틀만에 5.17%차이로 1위!! 오늘도 감사합니다 이제 이틀만 더하면 택운이 팬덤스쿨 투표는 끝이나네요!! 조금 만 더 힘내요!!!! 끼양!!!!!! #ERROR  #VIXX  pic.twitter.com/8hVqUJw6ej
6273,523496166323793921,"@IBGDRGN 제 마음이 꼭 오빠에게 닿기를 바라며. 시간이 된다면 친창도 가끔은 봐주세요^^ 늘 응원해요, 오빠  요즘 우리에게 필요한 건. 소통이 아닐까, 하는 생각이...^^ ; 항상 기다리고, 응원합니다. 오빠를 향해요, 언제나 "
6274,523496049340452864,@nleoloading 폭트폭트폭트 해줘해줘해줘요 나 댓글 엄청 열심히 달고 있쟈나여~~
6275,523495916544614402,"ㅤ
ㅤ
ㅤ
بالتوفيق ي عسسل 
ㅤ
ㅤ
#الأهلي #الملكي #alahli http://instagram.com/p/uTIPr0wvdT/ "
6276,523495907505885184,“@FoxBaek0506: 141018 SMT in SHANGHAI #baekhyun #백현 ><앞머리 ♡♡♡ pic.twitter.com/67Aka7rLhC”현이
6277,523495901981990912,"Mu:con #택운 #LEO
보정이랍시고 해봤던거 다 털어버려야지 ㅇㅂㅇ!!
> http://cfile30.uf.tistory.com/original/2152BD40543949961168DF …
#ERROR  #VIXX  pic.twitter.com/iOYTbczITp"
6278,523495865617358848,"RT ""overflow0506: 141018 SM콘서트 백현이 입모양 어택 '~' pic.twitter.com/2RVK1ZaY5G // น่ารักกกกกกกกกกกกกก "
6279,523495612474343424, Good night prince @siwon407♡ sleep tight^^ 사랑해요
6280,523495595760054272,"""@JewelGiirl: RT @BONSONGSHOP: 프리뷰♡ SMT in Shanghai #SMTownShanghai * 은혁이오빠와희철오빠  이뿌이뿌 >.< https://twitter.com/BONSONGSHOP/status/523490719176982531/photo/1pic.twitter.com/QpBKdeXwYH """
6281,523495594656927747,“see_umin: 141018 #상하이SMT #xiumin #시우민 씹덕이 ㅠㅠㅠㅠ 미치겠네 ㅠㅠㅠ pic.twitter.com/YcfKttDEjp”
6282,523495550717415424,"today very happy to see you오늘 너무 멋있다.so nice.hope you like the gifts:기린candy수고하셨습니다,오늘.기대 기회가 다시 만날 수 있다 in SH pic.twitter.com/kaLqNWfT7w"
6283,523495535605334016, Good night prince @siwon407♡ sleep tight^^ 사랑해요
6284,523495495881089024,@ultragyeong11 옹.. 근뎅 저짤은 없는거같아요
6285,523495480399896576,“@Charisma_HanBin:  “@BMINE1022: 하트빈~ pic.twitter.com/PA9h5WA6BP””
6286,523495479900774400,@ForvictoRi 오빠 왜이렇게 살 많이 빠졌어요? ㅠㅠ 걱정돼 죽겠쟈나 그래도 오랜만에 웃는 모습 보니까 기쁘당 옵하야 우리 얼른. 보다는 건강히. 나아서!! 멋진 모습으로 다시 봅시다 :) 무대 위에 있을 때 가장 멋진 내가수님:)
6287,523495472992751617, Good night prince @siwon407♡ sleep tight^^ 사랑해요
6288,523495450502893568,@WHM0722 으잌ㅋㅋㅋㅋㅋ착하다 웃는거 애기같아 카와이
6289,523495418672316416,내가 좋아하는 눈 초롱초롱 배우가 몇 있는데. 눈 초롱초롱 범파파랑 철쑤배우를 한 무대에서 보니 행벅행벅
6290,523495400070606848,@gusl121 와 신난다 친구생겻다칭구
6291,523495379765956609, Good night prince @siwon407♡ sleep tight^^ 사랑해요
6292,523495351253086210,@962149796 ㅠㅠㅠㅠㅠㅠㅠㅠㅠ이게 다 오빠가 예뻐서에여ㅠㅠㅠㅠㅠㅠㅠㅠ 예쁘게 봐주셔서 너무 감사해요
6293,523495318608814081,"잘생쁨....RT @JS_relax: 140725 뮤직뱅크 #잭슨
뭔데 왕ㅠㅠㅠ잭ㅠㅠ슨ㅠㅠㅠㅠ 대체 왜 이렇게 잘났고 난리ㅠㅠㅠㅠㅠ
http://cfile27.uf.tistory.com/original/21012F445442813A18AA3E …pic.twitter.com/sJ1biUYdVP"
6294,523495299654758400, Good night prince @siwon407♡ sleep tight^^ 사랑해요
6295,523495298035744768, “@BMINE1022: 하트빈~ pic.twitter.com/RzYev0EFqp”
6296,523495272114970625,"자기야 잘자용~ ㅎㅎ 내일 봐! ㅋㅋㅋ 
네 사랑은 나야. . . 알았어? ㅎㅎㅋㅋ @ndestinationz  @ jimie's  http://instagram.com/p/uTH87DJCaM/ "
6297,523495238409539584, Good night prince @siwon407♡ sleep tight^^ 사랑해요
6298,523495181098549248, Good night prince @siwon407♡ sleep tight^^ 사랑해요
6299,523495078484910080, Good night prince @siwon407♡ sleep tight^^ 사랑해요
6300,523495017717841921,"#ซิกฮุน เกือบแล้ว ㅋㅋㅋㅋㅋㅋ 
비투비 임현식 실수 레전드ㅋㅋㅋ: http://youtu.be/rJ0l2-CNWxE "
6301,523494902303178753,@ToyChan_930814 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ큰일나써여 그래도 비타민을 나눠주세여 뀨 
6302,523494834913296384,breath_yoonyul 141017 윤아 2 pic.twitter.com/tY3VMDvyVe»
6303,523494760854458369,@pinktoJD 저 머리 진쫘 싸라해 졸려서 제정신아님. 오세후니 남신니뮤~
6304,523494717938737152,뷔  pic.twitter.com/trzoTa2Dbg
6305,523494600485253120,@Hansoool_ 한솔아 3주년축하해
6306,523494521066123264,“@cottoncandy309: 20141018 태여니!!! https://twitter.com/cottoncandy309/status/523494293516722176/photo/1pic.twitter.com/ZzomjLWYev ”
6307,523494431089909760,“TEUKsuni_b: [PIC] 141018 SMTShanghai 이특 #Leeteuk cr.SuperJunior吧 팬들찍는 오빠 pic.twitter.com/OuJe7Cb6j3”
6308,523494387951489025,141018 SMT IN SHANGHAI 세훈이6 항상 행복하자 pic.twitter.com/gxmdUVEBF7”cr.springboynet
6309,523494374609416193, ♫ 사랑동화 Love Story by Apink (at Ciaul gg juli) — https://path.com/p/1GLBWF 
6310,523494177082863616,"Pret ""@springboynet: 141018 SMT IN SHANGHAI 세훈이6 항상 행복하자 pic.twitter.com/cRpSZpNJ4t"""
6311,523494137555722240,“@ chensday921: 141018 SMT shanghai #종대 #CHEN 미소지어쩡 pic.twitter.com/FNnTo0gMNv”
6312,523494049815085056,이모티콘 신세계를 보았ㄷㅏ 귀여오
6313,523494035927732224,@parcjaejung 오늘은 소식도 많고~ 엘비스님 노래도 신나고~ 진짜진짜 행복하게 하루 마무리해요~ ♬♬♬  재정느님도 항상 행복하길... 그리고 재정느님의 많은 생각들이 담길 parc's diary도 파이팅!!! 굿나잇 재정
6314,523493996471930880,나랑 결혼해줘 pic.twitter.com/EauloXT5L4
6315,523493965249536000,@gusl121 그래그래 멘션자주하껭
6316,523493891710791680,@MonnVirgo 고맙다 면아~ 
6317,523493865051795457,@CHA_NNNNN 땡큐
6318,523493860081561602,@CHA_NNNNN 우리가 항상 더 고마워
6319,523493836291444736,[PIC] 141018 SMTShanghai 이특 #Leeteuk cr.SuperJunior吧 팬들찍는 오빠 pic.twitter.com/ahBbdbxqJd
6320,523493640971116544,@rememberUUUUUU 부러벙... 언니 셤공부 열시미햄...  난....
6321,523493530342158337,"""@kindlysuho: 141018 오늘 진짜 멋있는데 왜 꼭꼭 숨었어요 '^i 그와중에도 반짝반짝 #suho #exo pic.twitter.com/39YE5Qm0dH"" "
6322,523493469675716608,@luvsik9 아뇨아뇨 애친분이라서 너무 감사할뿐임다...
6323,523493437715140608,SAMI SAMI AA  RT @CHA_NNNNN: 내별빛님들.. 정말 고마워 ☻
6324,523493362222235648,우리 이벤트남 한번도 안들킨적없이 다 들켰지만 그래도 감동은 한그득그득 이뻐살겠다 문열고 들어서니 떨리는 목소리로 노래를 부르는데 어찌나 음정도 안맞고 웃기던지 웃프더라 귀여웡… http://instagram.com/p/uTHFWzi02A/ 
6325,523493312087343105, 찬열 누나 아주 많이 당신을 사랑 (cr: exoyeah) pic.twitter.com/FwfOlbbMMb
6326,523493259285655552,굿밤)
6327,523493205975654402,너무 이뻐 우리 니니  RT 9493_room: 141018 니니  안녕 https://twitter.com/9493_room/status/523484329444253696/photo/1pic.twitter.com/rqlRaPbYjM 
6328,523493122894868481,@CATCHGYU 오늘도 투표랑 스밍인증이요~ 열심히활동한인피니트상줘야죠!! pic.twitter.com/E4otIncoO7
6329,523493114334687232,와~ 우리 형준이 완전 멋있어요 !!  #SS501 #김형준 형#KPOP http://instagram.com/p/uTG-KJn8XY/ 
6330,523493058529083393,"""@ springboynet: 141018 SMT IN SHANGHAI 세훈이6 항상 행복하자 pic.twitter.com/jD4xnJ88Ar"""
6331,523493056679383041,@MelodyMonthly @Mystic_89 오늘자 히든싱어 어렵지만.. 1라운드를 제외하고 선전중입니당!마지막 라운드까지본방사수하면서 잘  맞춰보도록하겠습니다~!월간윤종신중에 정말 좋은 노래들도 많은데 오늘을 통해 많이 알려졌으면 좋겠어요!!!
6332,523493009611317248,@whdgus1004 당신은 완벽하다. 잘 내 사랑 잠. 달콤한 꿈. 나는 당신에게 세계에서 무엇보다 사랑 해요.
6333,523493002883248129,@KR_infi_Train 오!!!
6334,523492985548181505," ( #初見さん歓迎♪ ŧ‹""ŧ‹""(๑´ㅂ`๑)ŧ‹""ŧ‹CAS http://moi.st/68d06e3  )"
6335,523492922260332544,@boysbeanxious 참 오빠의 오늘 유재하봇 덕분에 제 트위터 알림이 멈추지 않아요 낄낄 오늘 너무 즐거웠습니다 내일도 뵐 수있음 뵈요 워낙 바쁘신 오빠님  내일도 화이팅 :)
6336,523492811086118912,@0412x0121 웅
6337,523492765196238848,SO HANDSOME!!! @YinGYinK 콘서트 태국 - 준케이 http://durl.me/7kuqx4 pic.twitter.com/NNEzbCQliv
6338,523492718522036224,141018 상해 SM타운 콘서트 #수호 #SUHO 준면인 뭐 손가락까지 이쁘구 그럴까 섬세한 손동작좀 봐  pic.twitter.com/ki876esmjA
6339,523492597294039040,@wowwh 잘자잘자
6340,523492590268608512,"오늘은 박찬열 파티다!!!!
#찬열 #chanyeolpic.twitter.com/Oz8DEpcJKz"
6341,523492585461923841,@gusl121 ㅜㅜㅜ으앙 미안해요 ♡친해져요! 동갑인데
6342,523492559859904512,"이렇게 5개월씩이나 못보게되다니  슬프네요
그래도 늘 오빠의 팬으로 살고있어요 ! 
항상기도하고 보고싶어하고 있어요 다시보는날, 오빠가 든든해하는 팬이 될수있게 노력할게요
아직도 난 균성오빠 최고! @qns1902"
6343,523492533226061824,"Tickets're ready ! N 우리는 축제 필름 한국 2014 준비  cain't wait… (w/ @Adil_Dwade, @YudissPerdana, & 5 others) [pic] — https://path.com/p/1PEIDC "
6344,523492511667335168,@all4b2uty 오빠 괜찮아요 키가 나보다 크면큰거니까..! 제가 158이니 오빠는 절대 작은게 아닙니다
6345,523492429886812160,@CHA_NNNNN 사랑해요. 잘자욤 
6346,523492075828809728,대박 유느님 진짜 너무너무 짱이야 #유재석 #눈코입 http://youtu.be/7heqV-ufbXo 
6347,523492065854750720,"@인호진 @인캡틴 왠지 오랜만에 뵌 것 같아서 더욱 좋았고, 더 보고싶었고 뭐 그런 마음 .. 늘 오빠의 모습을 뵙고오면 기분이 좋아져요 :) 항상 고맙고 감사해요 오늘도 오빠 덕분에 너무 즐거웠습니다 조심히 들어가시구요 수고하셨어요 "
6348,523492032883331072,RT @Soft_ch_mj: 141018 수원 쉽지않아 팬싸인회 프리뷰 #틴탑 #천지 ( @wowous ) 곰돌이와 pic.twitter.com/IRxO73ggqL
6349,523491940243742720,"다들 투표 열심히 하고계시죠??
투표 인증샷 보내고 
#Soloday 앨범
받아가세요 pic.twitter.com/WuNJeJ3Hqp"
6350,523491939199352832,오빠.. 정말 고마워~~ “@CHA_NNNNN 내별빛님들.. 정말 고마워 ☻“
6351,523491878356779009,"#온라인바카라게임주소-( http://WGW.GETCE.COM   )-클릭 온라인바카라게임 
L https://twitter.com/_idolholic/status/523129169316560896/photo/1pic.twitter.com/dAAS6PAYNf 
L 

L
#온라인바카라게임 바카라사이트온라인바카라  
L

i 

을 거둘"
6352,523491872346742784, RT @UPPERBANG 141004 인천 송도 THE K FESTIVAL #용국 @BAP_Bangyongguk 왤케 멋있어?ㅠpic.twitter.com/DY4uY9pvny
6353,523491867329966080,@suaaaa98 난 수인이랑 계속 소통할꺼얌
6354,523491854516355072, Good night prince @siwon407♡ sleep tight^^ 사랑해요
6355,523491770873565187,"ยอลกับยงงง  “@ puppy921127: 141025 상해 에셈콘 #찬열 #chanyeol
차뇨리는 동생들도 조음  pic.twitter.com/03TDrquj2B”"
6356,523491739177193472,@MyMy_860404 나도 해줘
6357,523491594507276289,"@mcn42co 렌군수고하셨어‼︎오늘도 멋있었어~asianHANA & k-mook interview보았어렌군 너무귀여워~너무재밌었어‼︎""삼청동""가보고싶다내일 이벤트도 화이팅‼︎잘자용~ pic.twitter.com/GAWrZm3EIP"
6358,523491584227033088,"이틀연속 봐서 너무너무x100000 씐남♡
어젠 뜬금없이 생축햇던거 생각나서 뭔소리냐고
ㅋㅋㅋㅋ장난하냐곸ㅋㅋㅋ누가 그랬냐니까
그럼누구였냐곸ㅋㅋㅋㅋㅋ아웃곀ㅋㅋㅋㅋ
귀여웤ㅋ둉쥬니 피리불어서 뱀 천국ㅋㅋ아 편지에 또 둉주니 시선강탈"
6359,523491548047343616,RT @springboynet: 141018 SMT IN SHANGHAI 세훈이6 항상 행복하자 pic.twitter.com/9DYPFkt60p
6360,523491543831687169,"“@syaza___: ''@BTS_twt: 잘 준비 끝 잘자요 ''  https://twitter.com/syaza___/status/518981637996961792/photo/1pic.twitter.com/EU5A60PjB7 """
6361,523491470611718144,@CHA_NNNNN 늘 고맙고 또 고마운 우리 리더 학연오빠 사랑해요
6362,523491468657192960,@DearHs2 오앙 보정 역시 짱이뿌여...
6363,523491465041702912,신뢰도 200% 추천주소-( http://WQW.GETCE.COM   )-클릭 http://youtu.be/EfE8SxemOTk #온라인바카라사이트#온라인바카라사이트카지노사이트 그렇게
6364,523491431202045953,@syeshin34 @kkirigun @popolee_0622 @1tymlove38 @iamkimsocool @Scorpion_Mino @starryminho @woostar9 @FALCON1004 @atminho @whiteM_87  좋은 밤
6365,523491403046076418,ร่าเริงจริงๆ RT @springboynet: 141018 SMT IN SHANGHAI 세훈이6 항상 행복하자 pic.twitter.com/0efKYnh5Mg
6366,523491373861707776,@CHA_NNNNN  사랑해요
6367,523491239480410114,"#ThankYouTeenTop  
틴탑팬이라서행복해요"
6368,523491223718215681,@BAP_Bangyongguk 오빠 준비 새 앨범 ? 하지 말고 너무 힘 들 어서 .주의 몸 .밥 을 먹 많이 .여 잠 을 자 .안녕히 주무세요
6369,523491187491995648,늘 고마운 우리 리더 학연이.. pic.twitter.com/dZbX676b02
6370,523491145553149952,Little heart  RT @.Chenee_net: 141018 하트하트 pic.twitter.com/XoX3k1zsKK
6371,523491121767264256,"ทรงผมมมม ชัดเจน ""@.mustplan_lay: 141018 상해에스엠타운콘서트 레이 역시 분위기 미남ㅜㅜ♡ pic.twitter.com/h0748VXQ70"""
6372,523491116914442240,141018 수원 쉽지않아 팬싸인회 프리뷰 #틴탑 #천지 ( @wowous ) 곰돌이와 pic.twitter.com/8rKZSZcvXb
6373,523491070412218368,"#ThankYouTeenTop 
항상 고맙고 사랑합니당 pic.twitter.com/Kx44ga1ubM"
6374,523491065634897922,"""springboynet: 141018 SMT IN SHANGHAI 세훈이6 항상 행복하자 pic.twitter.com/CK6NxkrQHD"""
6375,523491050263175169,I love him in red“@kin_718: 10.18 상해 에셈콘서트 태민 SM TOWN in Shanghai TAEMIN 'Pretty Boy' Red Light Lucifer pic.twitter.com/JIzQ32ehfb”
6376,523491045841960962,@ChuMaBBoy_bam ㅠㅠ this body.........
6377,523491025843535872,@xx_21st 옹옹 나야고맙짛ㅎㅎㅎㅎ!! 친하게지냄
6378,523491004456792065,141018 SMT IN SHANGHAI 세훈이6 항상 행복하자 pic.twitter.com/2NhPATtEOE
6379,523490894989651968,틴탑 쉽지않아 최거...bbb다음앨범도 기대 #ThankYouTeenTop
6380,523490892665978880,"세젤멋♡""@RealVIXX: [나는 로빅이다. 작전명 1번 RT작전 전달] 14일 발매된 #VIXX 요원들의 두 번째 미니앨범 #ERROR 6인6색 인증샷이 공개되었다. [이상. RT작전 실행하라!] pic.twitter.com/uBgusaTpeO"""
6381,523490887246966784,@K_jeonghwan 항상웃고 행복햇으면 좋겟어요!!!!오늘도 화이팅 pic.twitter.com/OjwXn146St
6382,523490873305083904,"멜론실시간차트 00시 23위(-)
예이!!!!
#ERROR  #VIXX  pic.twitter.com/zD1vzYxPwH"
6383,523490766752989185,@LC__zuny 주미시!! 날씨가 너무좋다.. 정말 놀러가고 싶은 날씨인데 뭘해도 기분이 안날것같아.. 주미는 주말 잘 보내고 잇어? 아임파인땡큐도 벌써 백만뷰가 넘엇어.. 나도 맨날 보고 또보고..ㅠㅠ 암튼 남은주말 잘보내구!! 오늘도 사랑해~
6384,523490513404432385,@d0u0b__ 우와ㅜ머시따아!! 애정듬뿍 사진이네용
6385,523490478432333824,페 북 친 구 괌 
6386,523490366624768001,"@BTOB_SEKwang 와와 속삭임~! 아아 제주도갓다온거야? 제주도에서 쉬지도못하고 오는거얌? ㅜ.ㅜ 제주도가짱짱인데 
광잉 ㅋㅋㅋㅋ닉네임귀여워 귀여버귀여버 ^^ 오늘하루도수고했어 나한테해주는말같이서 너무조타 우리는운명인가봉가 "
6387,523490188446531584,@ZICO92 yo 물오른 지이코~!일요일니꽈 잘노게낄 바뤠~~#!!!!너무!일만 하지뫌9!놀기도 쪼옴 해봐~!ㅋㅋㅋㅋㅋㅋ사랑해지코야 마지막주말잘보내
6388,523490149703770114,@CHA_NNNNN 학연오빠 정말 고마워 
6389,523489888864174083,@toppdogg_ak 히히 절친 2는 범위가 넓어요 자주하도록!!! ㅡ3ㅡ
6390,523489798376263680,@jaehwany0406 @AceRavi 수고했엉!!! 숙소에서 푹 쉬어~!!
6391,523489773462093827, Good night prince @siwon407♡ sleep tight^^ 사랑해요
6392,523489721935089665,@CHA_NNNNN 새벽부터 멋진무대 보여주기위해 준비하느라 정말 고생했어요 다들 건강않좋아보여서 걱정했어요 꼭 건강잘챙기고 감기조심해요 걱정되니까요 내일못봐서 너무슬프네요 항상 응원하고 있어요 내인형님 힘내용
6393,523489719401721857, Good night prince @siwon407♡ sleep tight^^ 사랑해요
6394,523489635997982720,@ToppDoggHouse [XERO]  오늘도 사랑해~~♡
6395,523489575377702915,@ZICO92 오빠 제가 드디어 1등!!! ㅎㅎㅎㅎ 항상 사랑해요 지방수니라 광주 말고 다른곳은 못뛰는거 .. 정말 미안해요 ㅠㅠ 남들보다 몸도 썩좋지 않은거 아는데 그누구보다 열심히 하는모습 너무 좋아요 pic.twitter.com/Gy95mjmdix
6396,523489567291092992, RT @RealVIXX: [나는 로빅이다. 작전명 1번 RT작전 전달] 14일 발매된 #VIXX 요원들의 두 번째 미니앨범 #ERROR 6인6색 인증샷이 공개되었다. [이상. RT작전 실행하라!]pic.twitter.com/WOKN6YsqHV
6397,523489444075016192,@CHA_NNNNN  저희도 고마워요...
6398,523489398415826944,@CHA_NNNNN ㅠㅠㅠㅠ든든한우이차리더! 늘고마워요
6399,523489392510246913,@buttermoon226 왓.. ㅠ-ㅠ 너무 귀여워요 ㅠㅠ 소중한 연성 감사합니다 !! 
6400,523489277074608130,"omg แมนได้อีก  ""@.mustplan_lay: 141018 상해에스엠타운콘서트 레이 역시 분위기 미남ㅜㅜ♡ pic.twitter.com/Drh3yLpuID"""
6401,523489274973270018, Good night prince @siwon407♡ sleep tight^^ 사랑해요
6402,523489210271948800,@CHA_NNNNN 나도! 나도 진짜 많이 고마워 이 트윗올리기전에 수많은 생각하면서 어떻게 해야 오빠 마음 전할지 생각하고 생각했지? 난 다 알지~오빠가 고마워하는거 알아~그니까 걱정하지말구 내일 새벽부터 사녹하니까 조금이라도 자고가요ㅠㅠ사랑해
6403,523489122749399040,@CHA_NNNNN 우리가더더~고맙죠! 감기걸리면안되니까 옷따뜻하게입고다녀용
6404,523489080743448577,"④12 월에 일본에서 만나요
@asdsdf756 @AH_NIEL_ @wowous @angeljoe1123 @T_Ricky_T @whdgus1004
#ThankYouTeenToppic.twitter.com/83LYZCDj6c"
6405,523489055720235008,@JIHO_YENI 헐  뽀뽀해도될까요?
6406,523488970076717058,"지난번처럼 공연이든, 뭐든 ! 크리스마스에 함께할수있다면 얼마나좋을까요 한번기대해봅니다~  
퇴근하는길인데 너무추워요   편두통이지끈지끈 감기올것같은기분이에요 오빤아프면안돼용 아~보고싶어요 우성오빠!  @WooFeel33"
6407,523488953538605056,@CHA_NNNNN 내 별님 
6408,523488944655065088, Good night prince @siwon407♡ sleep tight^^ 사랑해요
6409,523488933854715906,"@CHA_NNNNN @레오
@jaehwany0406 @AceRavi
@RedBeans93 @HSangHyuk 
우리가 더 고마워요!!!"
6410,523488930444738560,이벤트 결과는!!! @vipsawon 사원님 축하드려요! 수입과자박스 이벤트에 당첨됬어요~ 짝짝짝 #당첨 배송해주시는 분이 개별연락 드릴거에요 다시한번 축하드려요♡pic.twitter.com/g6pa8qEdTe
6411,523488923352195073,"""@CHA_NNNNN: 내별빛님들.. 정말 고마워 ☻"" from MALAYSIA 별빛 ~"
6412,523488917295624192,오늘도 수고 많았어요 내일 진짜 이른 새벽부터 녹화 준비하고 또 목도 덜 풀렸을 시간부터 녹화하고 그래야해서 힘들고 바쁠텐데 오늘 꼭 일찍 자요! 그리고 내일 하루도 힘내기 항상 보고 싶고 항상 고마운 우리 오빠 화이팅! 잘자요!
6413,523488872307519488,@CHA_NNNNN 오빠 나도 항상 좋아해
6414,523488852015468544,@CHA_NNNNN 내가 더 고마워
6415,523488850988244992,Satnight ala ala  @ Dakgalbi 한국 식당 http://instagram.com/p/uTFCDMi_t9/ 
6416,523488829752102913,@CHA_NNNNN 내빅스님들도고마워
6417,523488828581879808,@yangppo_S2 헤헤 웅 ! 너도 나 짱 편하게 대해 ...  막 다뤄도 괜찮아 ! (?)
6418,523488789751009281,@CHA_NNNNN 오빠 더 고마워요 우리가 ..! 
6419,523488789130272769,@CHA_NNNNN 내 별님 정말 고마워
6420,523488784365527040,@CHA_NNNNN 내가 더 고마워
6421,523488784147427328,@CHA_NNNNN 미뜌
6422,523488761510768641,@wowwh 이 노래는 '스쳐간다'라는 노래에요!!! 잔잔해서 밤에 들으면 되게되게 좋을 걸요? 좋은 노래 많이 아실 테지만 이것도 들어보세융 12시에요! 오늘 하루도 참말로 수고하셨습니다! pic.twitter.com/ZAxu5FBfjm
6423,523488732507148288,이벤트 결과 발표!!! @Forbvip_4GE 사골님 축하드려요! 수입과자박스 이벤트에 당첨됬어요~ 짝짝짝 #당첨 배송해주시는 분이 개별연락 드릴거에요 다시한번 축하드려요♡pic.twitter.com/l8pmK50sSR
6424,523488703490961409,잘.생.겼.다.. pic.twitter.com/eB8YpGnX2H
6425,523488617214144512, Good night prince @siwon407♡ sleep tight^^ 사랑해요
6426,523488613099515904,"""@puppy921127: 141025 상해 에셈콘 #찬열 #chanyeol
메롱 pic.twitter.com/mG6pDDjwYk"" HAHAHAHAHA "
6427,523488589384929282,"""@realstory718: 141017 천사같은 태민이 ㅜㅜ 태민쨔응... pic.twitter.com/HQjBVW2vUS"""
6428,523488529913872384, Good night prince @siwon407♡ sleep tight^^ 사랑해요
6429,523488441338572800,@dear_yeori 웅웅 구래! 슈니! 친하게 지내쟈
6430,523488368043102208,"@EEZZIM 타자기 씬도 잘보이고좋았어요 진심! 너무 가까워서 몇번 심쿵했네요
아 글구 제가..얼굴을 잘 기억을 못할수도 있긴한데 앞으로 공연장에서 뵈면..인사해욤 아니면 제가 또 막...친한척할수도있는데 너무 당황하지마시고...하하;;"
6431,523488316633526273,"4.08% 차이 1위!! 감사합니다
#ERROR  #VIXX  pic.twitter.com/o9vGVA5Tsv"
6432,523488251286261761,@BTS_twt 오늘 사녹 진짜 으으으 쥬금 ㅜㅜㅜㅜ 너무 귀엽고 이쁘고 멋지고!!!! 진심 최고최고 콘서트부터 사녹까지 정말 수고많았어! 잘 쉬고 내일봐 사랑해ㅠㅠ 진짜루 존재해줘서 참 감사해
6433,523488249428197377,내일빅버드간다예
6434,523488234249420801,"불후의명곡 오는 정말 최고였음 
박정현언니는 참 목소리에 치유력이 있음 샤~~♡
소향은 그냥 대박 완전 
스타킹이후 오랜만에 듣는데 엄청 좋음"
6435,523488109887905793,@ryeong9 Long time no see!! Fighting!! 사랑해!!
6436,523488057803423744,He is killing me      #DanielSnoeks # 다니엘 스눅스pic.twitter.com/WrhbOfKzIy
6437,523488043022295042,"WookieyaaaaRT SUPERJUNlOR: 141018 #SMTownShanghai - MinWook (cr: 히어링려욱) pic.twitter.com/sluONrpUkn"""
6438,523487909744087040,"""@sanghe74: ""@fallinM_: #이민호 #ozing 이쁘당 pic.twitter.com/5SDjFQ6xby""♡"""
6439,523487854765162496,"Tiup lilinnya  (with Wina , @Dsinathrya, and 2 others at SEORAE 서래 갈매기) [pic] — https://path.com/p/l9BUH "
6440,523487813006667777,141018 #HOTSHOT 2번째 팬미팅 #태현 #노태현 #키드몬스터 마이크 잡는것도 간zi나쟈나  pic.twitter.com/rbs4gbCWhz
